"name","OperatingSystem","lastlogondate","PasswordLastSet","ipv4address","primarygroup","Enabled","isDeleted","LockedOut"
"DKHQSAPLC07","Windows Server 2008 R2 Standard","4/5/2016 11:04:14 AM","4/5/2016 8:32:42 AM","10.129.12.19","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQTREX09","Windows Server 2008 R2 Standard","4/12/2016 9:19:46 AM","4/14/2016 8:33:52 PM","10.38.134.47","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"USSAIIS01","Windows Server 2012 R2 Standard","4/10/2016 8:57:56 AM","3/24/2016 12:52:58 PM","10.64.1.180","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVMTST03N01","Windows Server 2012 R2 Standard","4/13/2016 2:59:47 AM","3/25/2016 10:51:28 PM","10.38.131.30","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVMTST03N02","Windows Server 2012 R2 Standard","4/11/2016 8:41:25 PM","3/23/2016 3:23:22 PM","10.39.231.30","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVM09","Windows Server 2012 R2 Standard","4/10/2016 12:50:50 AM","3/24/2016 3:30:54 AM","10.129.12.174","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CNFACAPP04","Windows Server 2008 R2 Standard","4/14/2016 11:05:27 PM","3/30/2016 7:16:18 PM","10.5.1.11","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQMAN06","Windows Server 2012 R2 Standard","4/13/2016 10:30:48 AM","4/5/2016 4:35:44 PM","10.39.234.23","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"IDTANVM01N01","Windows Server 2012 R2 Datacenter","4/7/2016 4:10:31 AM","3/28/2016 4:09:21 AM","10.18.1.81","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"IDTANVM01N02","Windows Server 2012 R2 Datacenter","4/7/2016 5:30:45 AM","3/28/2016 4:13:09 AM","10.18.1.83","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"IDFACBACKUP01","Windows Server 2012 R2 Standard","4/5/2016 10:50:44 AM","3/19/2016 5:22:26 AM","10.18.1.57","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"IDTANFILE01","Windows Server 2012 R2 Standard","4/15/2016 4:00:23 AM","4/7/2016 6:10:20 AM","10.18.1.31","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CNFACAPP05","Windows Server 2008 R2 Standard","4/12/2016 5:39:00 PM","3/26/2016 7:54:09 AM","10.5.1.36","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQFACILITY03","Windows Server 2012 R2 Standard","4/6/2016 2:21:41 AM","4/9/2016 5:12:54 AM","10.38.134.48","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SESAVM02","Windows Server 2012 R2 Standard","4/6/2016 12:13:43 AM","4/7/2016 9:47:24 PM","10.196.4.124","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"AUSAVM02","Windows Server 2012 R2 Standard","4/10/2016 2:23:26 AM","3/23/2016 8:58:32 PM","10.77.1.20","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"AUSABACKUP01","Windows Server 2012 R2 Standard","4/9/2016 9:36:57 PM","3/24/2016 10:59:34 PM","10.77.1.50","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSAPLC15","Windows Server 2008 R2 Standard","4/8/2016 3:11:48 AM","3/16/2016 6:06:08 AM","10.38.134.50","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQTREX11","Windows Server 2008 R2 Standard","4/7/2016 4:00:24 AM","4/14/2016 5:59:38 AM","10.38.134.51","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSAPROUTER01","Windows Server 2008 R2 Standard","4/11/2016 3:44:56 AM","4/13/2016 1:14:55 AM","10.38.134.52","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQAPPTST01","Windows Server 2012 R2 Standard","4/12/2016 7:09:58 PM","3/18/2016 5:59:53 PM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQAPP06","Windows Server 2012 R2 Standard","4/15/2016 8:08:21 AM","3/16/2016 5:06:45 PM","10.38.134.53","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQDAM03","Windows Server 2012 R2 Standard","4/14/2016 2:31:06 PM","3/18/2016 5:59:53 AM","10.38.134.54","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"IDFACAPP06","Windows Server 2012 R2 Standard","4/7/2016 7:02:03 AM","3/31/2016 10:53:38 PM","10.18.1.9","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"USSAIIS03","Windows Server 2008 R2 Standard","4/11/2016 11:36:45 PM","3/25/2016 10:58:32 AM","10.64.1.185","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"USSAIIS04","Windows Server 2008 R2 Standard","4/11/2016 2:08:36 AM","3/26/2016 1:43:51 PM","10.64.1.187","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"USSAIIS02","Windows Server 2008 R2 Standard","4/12/2016 7:16:12 PM","3/26/2016 5:42:59 AM","10.64.1.182","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"USSAIIS05","Windows Server 2008 R2 Standard","4/12/2016 10:36:35 PM","3/27/2016 5:27:10 AM","10.64.1.189","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"USSARP02","Windows Server® 2008 Standard","4/11/2016 6:26:41 PM","3/24/2016 10:31:01 PM","10.64.1.15","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"IDFACSQL02","Windows Server 2012 R2 Standard","4/6/2016 10:06:17 AM","3/29/2016 11:14:25 PM","10.18.1.34","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQADFSTST01","Windows Server 2012 R2 Standard","3/26/2016 9:38:01 AM","3/29/2016 1:10:41 PM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQADFSTST02","Windows Server 2012 R2 Standard","3/27/2016 10:16:49 AM","3/31/2016 3:58:21 AM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSCCMMP01","Windows Server 2012 R2 Standard","4/7/2016 5:20:28 PM","3/31/2016 7:17:43 AM","10.38.134.55","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQRP02","Windows Server 2012 R2 Standard","4/7/2016 3:49:47 PM","4/4/2016 5:51:18 PM","10.38.134.57","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSAPLC16","Windows Server 2008 R2 Standard","4/7/2016 8:08:45 PM","4/4/2016 1:36:17 AM","10.39.234.33","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQTREX12","Windows Server 2008 R2 Standard","4/10/2016 7:22:15 AM","3/31/2016 7:30:21 AM","10.38.134.58","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"NLTANBACKUP01","Windows Server 2012 R2 Standard","4/6/2016 3:16:41 PM","4/8/2016 10:19:55 PM","10.86.1.20","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CASANEC01","Windows Server 2008 R2 Standard","4/9/2016 8:38:37 PM","4/11/2016 1:46:53 PM","10.71.1.10","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"AUSADC01","Windows Server 2012 R2 Standard","4/11/2016 2:17:16 AM","3/22/2016 12:10:48 AM","10.77.1.25","CN=Domain Controllers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"AUSAIIS02","Windows Server 2012 R2 Standard","4/9/2016 2:06:28 PM","3/20/2016 8:10:21 PM","10.77.1.27","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"AUSAFILE01","Windows Server 2012 R2 Standard","4/10/2016 8:45:34 PM","3/22/2016 10:40:05 AM","10.77.1.26","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"IDFACIIS03","Windows Server 2008 R2 Standard","4/11/2016 3:58:47 PM","4/2/2016 9:05:07 AM","10.18.7.6","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"JPSADC01","Windows Server 2012 R2 Standard","4/13/2016 12:02:43 PM","4/3/2016 4:46:34 PM","10.72.1.10","CN=Domain Controllers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SESAFILE01","Windows Server 2012 R2 Standard","4/13/2016 12:25:51 PM","4/5/2016 7:47:51 PM","10.196.4.42","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SESADC01","Windows Server 2012 R2 Standard","4/6/2016 2:14:04 PM","4/4/2016 6:23:52 PM","10.196.4.17","CN=Domain Controllers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SESABACKUP01","Windows Server 2012 R2 Standard","4/7/2016 12:28:07 AM","4/7/2016 6:50:38 AM","10.196.4.14","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CNSARP02","Windows Server® 2008 Standard","4/15/2016 12:08:47 AM","4/8/2016 9:13:58 AM","10.73.1.9","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"IDFACSQL03","Windows Server 2008 R2 Standard","4/10/2016 10:38:05 AM","4/12/2016 11:33:31 AM","10.18.1.35","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CNFACAPP06","Windows Server 2008 R2 Standard","4/14/2016 3:39:53 AM","3/19/2016 3:10:15 AM","10.5.1.37","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQDAMDEV01","Windows Server 2012 R2 Standard","4/14/2016 12:20:06 AM","3/17/2016 1:35:59 AM","10.39.234.39","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQDAMDEV02","Windows Server 2012 R2 Standard","4/14/2016 5:18:20 PM","3/16/2016 6:45:43 AM","10.38.134.62","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"KRSABACKUP01","Windows Server 2012 R2 Standard","4/5/2016 8:54:53 PM","3/20/2016 9:35:59 PM","10.25.1.13","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"JPSAVM01","Windows Server 2012 R2 Standard","4/8/2016 9:28:07 PM","3/21/2016 5:10:33 PM","10.72.1.20","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVMM03N01","Windows Server 2012 R2 Standard","4/14/2016 5:40:29 AM","3/25/2016 11:59:47 PM","10.38.134.63","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVMM03N02","Windows Server 2012 R2 Standard","4/14/2016 2:36:04 AM","3/25/2016 3:30:39 PM","10.39.234.40","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVMM03","Windows Server 2012 R2 Standard","4/9/2016 4:47:02 PM","4/14/2016 4:37:23 AM","10.38.134.6","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQIISI04","Windows Server 2008 R2 Standard","4/10/2016 11:22:27 PM","4/7/2016 11:57:45 PM","10.129.12.29","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQMDM02","Windows Server® 2008 Standard","4/6/2016 10:08:16 AM","3/22/2016 7:54:58 PM","10.38.134.80","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQTEK01","Windows Server 2012 R2 Standard","4/7/2016 9:58:03 AM","3/31/2016 7:48:40 PM","10.38.134.65","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQTEL07","Windows Server 2012 R2 Standard","4/6/2016 11:09:50 PM","3/30/2016 2:49:36 PM","10.38.134.66","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQTEL06","Windows Server 2008 R2 Standard","4/8/2016 12:22:24 AM","4/2/2016 10:59:46 PM","10.38.134.67","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQTEL08","Windows Server 2008 R2 Standard","4/8/2016 12:17:17 AM","4/2/2016 9:46:11 PM","10.38.134.69","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQTEL09","Windows Server 2008 R2 Standard","4/8/2016 7:22:38 AM","4/2/2016 8:40:10 PM","10.38.134.70","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CHSABACKUP01","Windows Server 2012 R2 Standard","4/14/2016 9:30:59 PM","4/2/2016 11:38:17 AM","10.74.1.4","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQNOTES04","Windows Server 2008 R2 Standard","4/10/2016 2:18:06 PM","4/3/2016 9:25:05 PM","10.39.234.43","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQNOTES05","Windows Server 2008 R2 Standard","4/9/2016 6:21:10 PM","4/3/2016 11:36:22 AM","10.38.134.71","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQPRINT06","Windows Server 2012 Standard","4/9/2016 5:08:00 PM","3/28/2016 5:23:27 PM","10.39.234.44","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQTREX13","Windows Server 2008 R2 Standard","4/7/2016 11:30:48 PM","4/4/2016 12:48:30 AM","10.38.134.82","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQNOTES06","Windows Server 2008 R2 Standard","4/9/2016 6:35:15 AM","4/1/2016 8:36:53 AM","10.39.234.45","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQTREX14","Windows Server 2008 R2 Standard","4/10/2016 7:16:23 AM","4/4/2016 7:21:23 PM","10.38.134.83","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQVMTST03","Windows Server 2012 R2 Standard","4/11/2016 4:14:20 AM","8/22/2015 10:10:57 PM","10.38.131.31","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"PTFACBACKUP01","Windows Server 2012 R2 Standard","4/8/2016 9:30:22 AM","4/10/2016 5:27:47 AM","10.9.1.34","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"THFACPRINT01","Windows Server 2012 R2 Standard","4/11/2016 4:45:35 AM","4/11/2016 10:27:01 PM","10.1.1.62","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CASASQL03","Windows Server 2012 R2 Standard","4/10/2016 9:24:43 PM","4/14/2016 1:29:36 AM","10.71.1.4","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DESABACKUP01","Windows Server 2012 R2 Standard","4/11/2016 7:26:05 PM","3/17/2016 8:26:33 AM","10.55.1.8","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"NLTANAPP03","Windows Server 2012 R2 Standard","4/12/2016 7:22:17 PM","3/17/2016 5:08:56 PM","10.86.1.19","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"USSAWEB02","Windows Server 2012 R2 Standard","4/7/2016 5:21:12 PM","3/29/2016 9:41:17 AM","172.26.254.10","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"NLTANAPP04","Windows Server 2012 R2 Standard","4/14/2016 8:33:51 AM","3/18/2016 5:03:38 AM","10.86.1.24","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"HKSABACKUP01","Windows Server 2012 R2 Standard","4/13/2016 2:57:28 AM","3/22/2016 10:59:12 PM","10.70.1.5","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"USSACMS02","Windows Server 2012 R2 Standard","4/12/2016 3:58:41 AM","3/25/2016 3:23:19 PM","10.64.1.92","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"USSASFTP01","Windows Server 2012 R2 Standard","4/8/2016 4:47:39 PM","3/29/2016 9:48:20 PM","172.26.254.11","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"USSANEC01","Windows Server 2012 R2 Standard","4/10/2016 1:40:58 AM","3/26/2016 7:21:15 AM","10.64.10.40","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SGSAVM02","Windows Server 2012 R2 Standard","4/5/2016 7:13:13 AM","3/19/2016 12:03:19 PM","10.20.1.30","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQANTARA04","Windows Server 2012 R2 Standard","4/14/2016 8:07:19 PM","3/29/2016 4:34:09 PM","10.129.1.148","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CNTECBACKUP01","Windows Server 2012 R2 Standard","4/10/2016 5:27:20 PM","3/29/2016 9:59:27 PM","10.78.1.5","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"USSAFILE01","Windows Server 2012 R2 Standard","4/14/2016 9:41:29 PM","4/5/2016 2:58:03 AM","10.64.1.11","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"USSAAPP03","Windows Server 2008 R2 Standard","4/12/2016 1:16:23 AM","4/6/2016 12:14:10 AM","10.64.1.88","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TWSAAPP02","Windows Server 2012 R2 Standard","4/5/2016 8:13:46 PM","4/7/2016 8:49:54 PM","10.84.1.6","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQIISDEV08N01","Windows Server 2012 R2 Standard","4/9/2016 10:32:35 AM","3/23/2016 10:28:16 AM","10.38.134.84","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQIISDEV08N02","Windows Server 2012 R2 Standard","4/12/2016 2:21:33 AM","3/26/2016 12:07:44 AM","10.39.234.46","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQIISTST08N01","Windows Server 2012 R2 Standard","4/12/2016 4:20:02 PM","3/25/2016 9:43:44 PM","10.38.134.85","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQIIS08N01","Windows Server 2012 R2 Standard","4/13/2016 7:31:11 PM","3/25/2016 2:58:28 PM","10.38.134.87","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQIISTST08N02","Windows Server 2012 R2 Standard","4/12/2016 4:07:14 PM","3/24/2016 10:10:38 AM","10.39.234.47","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQIIS08N02","Windows Server 2012 R2 Standard","4/12/2016 4:40:16 PM","3/26/2016 8:38:43 AM","10.39.234.48","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSCCMEGISS01","Windows Server 2012 R2 Standard","4/15/2016 1:55:40 AM","4/3/2016 2:31:21 AM","172.30.13.10","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SKFACBACKUP01","Windows Server 2012 R2 Standard","4/8/2016 1:22:05 PM","4/7/2016 12:27:27 PM","10.12.1.90","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SKFACVM03N01","Windows Server 2012 R2 Datacenter","4/9/2016 2:58:39 PM","4/9/2016 2:58:29 PM","10.12.1.11","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SKFACVM03N02","Windows Server 2012 R2 Datacenter","4/8/2016 2:53:03 AM","4/10/2016 10:47:21 AM","10.12.1.13","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SKFACVM03","Windows Server 2012 R2 Datacenter","4/5/2016 2:05:57 PM","3/30/2016 2:06:03 PM","10.12.1.10","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"USSASECURITY03","Windows Server 2012 R2 Standard","4/8/2016 4:32:43 AM","4/10/2016 1:35:27 PM","10.64.1.98","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"USSASQL02","Windows Server 2012 R2 Standard","4/7/2016 10:06:47 PM","4/11/2016 11:34:58 AM","10.64.1.110","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TWSAVM02","Windows Server 2012 R2 Standard","4/13/2016 5:07:16 AM","4/13/2016 12:28:51 AM","10.84.1.20","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TWSABACKUP01","Windows Server 2012 R2 Standard","4/12/2016 7:34:05 PM","4/12/2016 3:03:35 PM","10.84.1.50","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TWSADC01","Windows Server 2012 R2 Standard","4/12/2016 9:29:01 PM","4/12/2016 4:08:46 AM","10.84.1.25","CN=Domain Controllers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQRP03","Windows Server® 2008 Standard","4/15/2016 3:28:52 AM","4/14/2016 8:04:23 PM","10.38.134.88","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQRP04","Windows Server® 2008 Standard","4/15/2016 10:06:35 AM","4/5/2016 3:04:39 PM","10.38.134.89","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQSQLRS02","Windows Server 2012 R2 Standard","4/8/2016 7:17:54 AM","4/10/2016 2:15:36 AM","10.38.134.91","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"USSAVM02N02","Windows Server 2012 R2 Datacenter","4/14/2016 12:29:51 AM","4/15/2016 3:12:38 AM","10.64.1.72","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"USSAVM02N01","Windows Server 2012 R2 Datacenter","4/15/2016 5:15:31 AM","4/13/2016 3:00:51 PM","10.64.1.71","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQBACKUPMAN01","Windows Server 2012 R2 Standard","4/14/2016 9:53:08 AM","4/6/2016 9:45:28 PM","10.129.1.221","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"IDFACBACKUP02","Windows Server 2012 R2 Standard","4/14/2016 12:31:01 PM","4/8/2016 6:24:52 PM","10.18.1.58","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"PTFACBACKUP02","Windows Server 2012 R2 Standard","4/15/2016 2:28:22 AM","4/6/2016 6:15:51 PM","10.9.1.36","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SKFACBACKUP02","Windows Server 2012 R2 Standard","4/5/2016 7:58:15 AM","4/7/2016 9:42:26 AM","10.12.1.92","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQPLM11","Windows Server 2012 R2 Standard","4/9/2016 6:58:39 AM","3/20/2016 4:52:03 AM","10.129.12.85","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK4855","Windows Server 2012 R2 Standard","2/2/2016 12:00:01 AM","1/21/2016 11:11:32 AM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQFTP02","Windows Server 2012 R2 Standard","4/5/2016 10:06:06 AM","3/30/2016 12:12:47 AM","10.129.12.135","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"THFACSQL02","Windows Server 2012 R2 Standard","4/8/2016 6:34:37 PM","3/30/2016 5:50:03 PM","10.1.1.30","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CNFACSQL01","Windows Server 2012 R2 Standard","4/8/2016 10:30:30 AM","3/31/2016 3:43:50 AM","10.5.1.20","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CNFACBACKUP02","Windows Server 2012 R2 Standard","4/12/2016 12:47:06 AM","3/16/2016 10:51:47 AM","10.5.1.13","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"USSAVM02","Windows Server 2012 R2 Datacenter","4/12/2016 10:01:19 PM","3/28/2016 10:01:24 PM","10.64.1.70","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"USSASQL03","Windows Server 2012 R2 Standard","4/8/2016 2:53:23 AM","4/9/2016 3:11:31 PM","10.64.1.120","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"NLINNOVM01","Windows Server 2012 R2 Standard","4/11/2016 1:53:02 PM","4/9/2016 1:29:34 PM","10.92.1.11","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"NLINNODC01","Windows Server 2012 R2 Standard","4/9/2016 7:30:25 PM","4/11/2016 2:44:28 PM","10.92.1.12","CN=Domain Controllers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"NLINNOFILE01","Windows Server 2012 R2 Standard","4/8/2016 1:53:03 PM","4/9/2016 7:09:42 PM","10.92.1.13","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQTEKTST05","Windows Server 2012 R2 Standard","4/9/2016 9:41:22 AM","4/12/2016 7:12:46 AM","10.129.1.141","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQCFPRDSTST01","Windows Server 2012 R2 Standard","4/14/2016 9:55:28 AM","3/16/2016 8:31:21 AM","10.39.234.50","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DKHQCFPTST01","Windows Server 2012 R2 Standard","4/5/2016 11:39:40 AM","4/14/2016 1:17:16 AM","10.39.234.54","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
