"name","OperatingSystem","lastlogondate","PasswordLastSet","ipv4address","primarygroup","Enabled","isDeleted","LockedOut"
"NL2767","Windows 7 Enterprise","4/11/2016 8:17:18 AM","3/30/2016 3:39:43 PM","10.90.5.46","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK4797","Windows 7 Enterprise","4/12/2016 2:57:13 AM","4/4/2016 7:58:55 AM","10.18.214.72","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"BECK-MAQ2-PC","Windows 7 Professional","9/29/2015 2:54:17 PM","9/26/2015 4:31:11 PM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","False",,"False"
"DE1281","Windows 7 Enterprise","4/11/2016 9:14:25 AM","4/14/2016 9:52:28 AM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DE1282","Windows 7 Enterprise","4/11/2016 7:47:21 AM","3/19/2016 2:06:42 PM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"PT2322","Windows 7 Enterprise","4/11/2016 5:31:47 PM","4/7/2016 8:27:43 AM","10.9.5.49","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK4503","Windows 10 Enterprise","4/7/2016 12:59:43 PM","3/20/2016 11:21:12 AM","10.129.5.1","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"us1034","Mac OS X","4/11/2016 2:41:49 PM","7/28/2015 12:37:02 PM","10.64.3.81","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"us1035","Mac OS X","4/13/2016 1:40:31 PM","7/28/2015 12:50:49 PM","10.64.3.40","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"BECK-MAQ3-PC","Windows 7 Professional","9/19/2015 6:49:40 PM","9/27/2015 10:52:44 AM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","False",,"False"
"US1028","Windows 7 Enterprise","4/13/2016 12:58:01 AM","4/11/2016 2:27:27 PM","10.64.5.84","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN4007","Windows 7 Enterprise","4/7/2016 3:22:37 AM","3/31/2016 2:03:14 AM","10.14.212.52","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TH6476","Windows 7 Professional","4/7/2016 5:01:08 PM","4/1/2016 6:00:06 PM","10.1.129.101","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TH6447","Windows 7 Enterprise","4/7/2016 3:23:33 AM","4/5/2016 7:23:00 AM","10.1.20.25","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN3670","Windows 7 Enterprise","4/7/2016 3:17:15 AM","4/14/2016 11:36:12 AM","10.73.5.94","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN3506","Windows 7 Enterprise","4/10/2016 6:44:06 PM","4/7/2016 5:51:12 PM","10.5.9.102","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN3508","Windows 7 Enterprise","4/10/2016 4:54:58 PM","4/8/2016 5:11:02 PM","10.5.9.100","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN3509","Windows 7 Enterprise","4/11/2016 7:02:22 PM","4/8/2016 3:30:58 AM","10.5.9.101","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TH6477","Windows 7 Professional","4/2/2016 10:48:34 AM","4/4/2016 4:14:03 AM","10.1.129.141","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN3422","Windows 7 Enterprise","3/31/2016 9:11:09 AM","4/5/2016 4:20:27 AM","10.5.5.161","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK4836","Windows 10 Enterprise","4/7/2016 7:27:56 AM","4/11/2016 8:55:35 AM","10.129.6.33","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"PT2324","Windows 7 Enterprise","4/6/2016 9:00:58 PM","3/17/2016 12:59:27 PM","10.9.7.58","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID3665","Windows 7 Enterprise","4/15/2016 9:36:10 AM","4/15/2016 9:50:11 AM","10.18.214.86","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN4017","Windows 7 Enterprise","4/7/2016 3:32:03 AM","4/7/2016 1:05:45 PM","10.14.212.116","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN4016","Windows 7 Enterprise","4/7/2016 2:08:35 AM","4/1/2016 4:13:46 AM","10.14.212.89","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SG1145","Windows 7 Enterprise","4/14/2016 4:29:28 AM","4/14/2016 3:04:01 AM","10.20.5.81","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"NL2769","Windows 7 Enterprise","4/11/2016 8:37:32 AM","3/21/2016 9:26:00 AM","10.90.5.85","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CA2308","Windows 7 Enterprise","4/7/2016 9:15:13 PM","4/7/2016 1:49:54 PM","10.71.5.38","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID3577","Windows 7 Enterprise","4/10/2016 6:22:59 PM","4/3/2016 6:48:47 PM","10.18.42.158","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4360","Windows 7 Enterprise","4/7/2016 2:31:00 AM","4/6/2016 8:39:43 AM","10.18.212.151","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"BECK-MAQ1-PC","Windows 7 Professional","9/23/2015 11:22:06 PM","8/31/2015 3:35:37 AM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","False",,"False"
"SG1152","Windows 7 Enterprise","4/6/2016 3:18:10 AM","4/1/2016 5:45:30 AM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TW1028","Windows 7 Enterprise","4/6/2016 4:12:20 AM","3/17/2016 2:51:24 AM","10.84.5.17","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4363","Windows 7 Enterprise","4/7/2016 4:05:25 AM","4/4/2016 2:09:44 AM","10.18.22.92","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"NL2770","Windows 7 Enterprise","4/10/2016 12:07:19 PM","4/10/2016 12:20:53 PM","10.86.5.129","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SG1153","Windows 7 Enterprise","4/8/2016 2:58:32 AM","3/15/2016 2:20:03 AM","10.20.5.41","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"NL2771","Windows 7 Enterprise","4/15/2016 3:18:52 AM","4/13/2016 9:10:23 AM","10.78.5.72","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"NL2772","Windows 7 Enterprise","4/7/2016 1:32:21 AM","4/11/2016 3:02:55 AM","10.78.5.69","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TH6479","Windows 7 Professional","3/4/2016 5:33:21 AM","3/4/2016 5:48:27 AM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TH6480","Windows 7 Enterprise","4/4/2016 2:13:19 AM","3/25/2016 1:11:02 AM","10.1.214.57","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4071","Windows 7 Enterprise","4/15/2016 6:32:06 AM","4/14/2016 5:39:56 AM","10.18.42.156","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID3841","Windows 7 Enterprise","4/15/2016 6:09:02 AM","4/6/2016 5:23:34 PM","10.18.21.48","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN4019","Windows 7 Enterprise","4/7/2016 4:10:47 AM","3/24/2016 1:44:22 AM","10.73.5.17","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK4825","Windows 7 Enterprise","4/11/2016 7:49:47 AM","3/17/2016 8:09:08 AM","10.214.5.146","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK4811","Windows 7 Enterprise","4/12/2016 9:30:12 PM","4/11/2016 5:13:59 PM","10.9.214.38","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK4824","Windows 7 Enterprise","4/13/2016 12:08:21 PM","4/1/2016 1:28:56 PM","10.214.6.76","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK4817","Windows 7 Enterprise","4/7/2016 2:38:09 AM","3/16/2016 6:27:08 AM","10.1.214.98","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK4819","Windows 7 Enterprise","4/15/2016 8:13:32 AM","4/15/2016 8:28:22 AM","10.214.5.197","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK4820","Windows 7 Enterprise","4/8/2016 8:02:42 AM","4/11/2016 8:36:29 AM","10.214.5.227","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK4814","Windows 7 Enterprise","4/7/2016 2:47:08 AM","4/10/2016 6:27:46 PM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK4851","Windows 7 Enterprise","4/11/2016 2:02:45 AM","3/28/2016 2:16:06 AM","10.5.5.206","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK4850","Windows 7 Enterprise","4/14/2016 7:55:28 AM","4/7/2016 7:09:52 AM","10.12.6.48","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK4816","Windows 7 Enterprise","4/8/2016 8:46:12 AM","4/11/2016 8:13:32 AM","10.86.5.173","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK4812","Windows 7 Enterprise","4/8/2016 8:05:32 AM","3/16/2016 1:04:58 PM","10.129.5.144","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK4813","Windows 7 Enterprise","4/6/2016 2:02:46 PM","3/16/2016 12:27:41 PM","10.214.5.250","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK4822","Windows 7 Enterprise","4/8/2016 8:48:37 AM","3/17/2016 8:46:33 PM","10.214.5.149","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK4821","Windows 7 Enterprise","3/31/2016 3:02:08 AM","3/28/2016 2:27:42 AM","10.1.214.100","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK4818","Windows 7 Enterprise","3/28/2016 2:09:36 AM","3/13/2016 7:48:44 AM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4364","Windows 7 Enterprise","4/7/2016 3:46:41 AM","4/13/2016 11:36:48 AM","10.18.20.114","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4365","Windows 7 Enterprise","4/7/2016 2:22:52 AM","4/13/2016 2:31:59 AM","10.18.20.76","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SG1111","Windows 7 Enterprise","4/7/2016 12:39:43 PM","3/21/2016 2:23:51 AM","10.20.5.98","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4368","Windows 7 Enterprise","4/7/2016 2:33:12 PM","4/11/2016 10:41:32 AM","10.18.20.20","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4367","Windows 7 Enterprise","4/7/2016 2:40:08 AM","4/14/2016 2:37:00 AM","10.18.20.120","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4366","Windows 7 Enterprise","4/7/2016 2:16:04 AM","4/13/2016 8:30:18 AM","10.18.21.95","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4371","Windows 7 Enterprise","4/7/2016 2:29:31 AM","3/17/2016 1:49:14 AM","10.18.20.84","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4369","Windows 7 Enterprise","4/7/2016 4:09:53 AM","4/14/2016 2:37:49 AM","10.18.20.91","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4370","Windows 7 Enterprise","4/8/2016 2:20:45 AM","4/15/2016 2:36:32 AM","10.18.20.90","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID3857","Windows 7 Enterprise","4/7/2016 2:26:33 AM","3/24/2016 2:11:24 AM","10.18.20.104","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4373","Windows 7 Enterprise","4/7/2016 4:51:18 AM","3/16/2016 2:07:59 AM","10.18.21.98","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4375","Windows 7 Enterprise","3/28/2016 2:39:31 AM","3/11/2016 9:51:19 PM","10.18.20.130","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4376","Windows 7 Enterprise","4/7/2016 3:38:26 AM","3/19/2016 10:42:02 AM","10.18.21.126","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK4846","Windows 7 Enterprise","4/13/2016 1:59:19 PM","4/14/2016 6:21:44 PM","10.129.5.184","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"NL2774","Windows 7 Enterprise","4/14/2016 10:25:54 AM","3/23/2016 4:44:10 PM","10.86.5.114","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN3460","Windows 7 Enterprise","4/7/2016 3:21:36 AM","3/21/2016 2:18:04 AM","10.73.5.41","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID3731","Windows 7 Enterprise","4/7/2016 6:35:13 AM","3/19/2016 1:02:12 AM","10.18.17.35","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID3796","Windows 7 Enterprise","4/7/2016 5:47:15 AM","3/17/2016 1:21:39 AM","10.18.214.105","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SE10231","Windows 7 Enterprise","4/11/2016 8:09:08 AM","4/11/2016 8:09:08 AM","10.196.4.136","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"NL2738","Windows 7 Enterprise","4/11/2016 8:32:46 AM","3/30/2016 8:27:07 AM","10.90.5.80","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK4828","Windows 7 Enterprise","4/8/2016 12:48:06 PM","3/29/2016 8:23:04 AM","10.129.6.67","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID3782","Windows 7 Enterprise","4/7/2016 3:27:56 AM","3/18/2016 5:21:23 AM","10.18.21.152","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID3760","Windows 7 Enterprise","4/11/2016 2:40:37 AM","3/13/2016 12:35:32 AM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SG1070","Windows 7 Enterprise","4/7/2016 2:40:05 AM","3/22/2016 1:40:34 AM","10.20.5.55","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ES0001","Windows 7 Enterprise","4/8/2016 12:56:56 PM","3/29/2016 4:27:54 PM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TH6425","Windows 7 Enterprise","4/8/2016 9:32:40 AM","3/28/2016 4:14:57 AM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK4852","Windows 7 Enterprise","4/8/2016 9:52:13 AM","3/22/2016 7:24:54 AM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID3662","Windows 7 Enterprise","4/15/2016 5:12:55 AM","3/19/2016 2:36:21 AM","10.18.214.77","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4078","Windows 7 Enterprise","4/7/2016 1:02:29 AM","3/19/2016 7:16:05 AM","10.18.20.51","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4380","Windows 7 Enterprise","4/7/2016 2:34:09 AM","3/24/2016 1:15:42 AM","10.18.21.118","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4381","Windows 7 Enterprise","4/7/2016 2:19:11 AM","3/21/2016 3:59:34 AM","10.18.21.131","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4382","Windows 7 Enterprise","4/7/2016 1:03:41 AM","3/19/2016 5:48:05 AM","10.18.21.55","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK4847","Windows 7 Enterprise","4/7/2016 3:54:28 AM","3/24/2016 2:13:26 AM","10.73.10.46","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK4823","Windows 7 Enterprise","4/11/2016 9:04:40 AM","3/21/2016 9:06:29 AM","10.90.5.127","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SG1151","Windows 7 Enterprise","4/12/2016 8:16:59 AM","4/9/2016 9:00:52 AM","10.20.5.42","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID3979","Windows 7 Enterprise","4/5/2016 1:09:36 AM","3/21/2016 10:48:28 PM","10.18.42.54","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID3879","Windows 7 Enterprise","4/11/2016 2:48:10 PM","3/21/2016 8:47:20 AM","10.18.43.104","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"NL2775","Windows 7 Enterprise","4/8/2016 8:38:11 AM","3/28/2016 11:50:40 AM","10.90.100.67","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK3982-VM","Windows 8.1 Enterprise","4/6/2016 8:52:58 AM","3/21/2016 7:58:59 AM","10.129.5.181","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"PT2326","Windows 7 Enterprise","4/8/2016 8:59:59 AM","4/7/2016 9:11:59 AM","10.9.214.37","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"PT2327","Windows 7 Enterprise","4/8/2016 8:55:09 AM","3/29/2016 9:07:21 AM","10.9.5.153","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID3698","Windows 7 Enterprise","4/15/2016 2:06:11 AM","3/23/2016 9:03:34 AM","10.18.22.83","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4384","Windows 7 Enterprise","4/5/2016 7:58:31 AM","4/4/2016 5:47:20 PM","10.18.21.141","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CA2347","Windows 7 Enterprise","4/11/2016 2:04:23 PM","3/28/2016 1:56:00 PM","10.71.5.44","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID3718","Windows 7 Enterprise","4/15/2016 3:27:46 AM","3/21/2016 12:14:47 AM","10.18.22.27","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4385","Windows 7 Enterprise","4/7/2016 1:39:36 AM","3/24/2016 12:58:20 AM","10.18.22.61","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4383","Windows 7 Enterprise","4/7/2016 3:17:39 AM","3/21/2016 11:35:13 PM","10.18.20.24","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"DK4031","Windows 7 Enterprise","4/8/2016 7:03:39 AM","4/7/2016 7:15:49 AM","10.214.5.90","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"AUECCOBR2","Windows 7 Professional","4/6/2016 1:54:31 PM","3/21/2016 8:46:49 PM","10.77.5.38","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TH6462","Windows 7 Enterprise","4/12/2016 5:06:08 AM","3/31/2016 12:42:14 AM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CA2281","Windows 7 Enterprise","4/11/2016 5:35:29 PM","4/7/2016 2:27:09 PM","10.71.5.69","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4387","Windows 7 Enterprise","4/7/2016 2:04:14 AM","4/5/2016 1:49:54 AM","10.18.21.74","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4386","Windows 7 Enterprise","4/7/2016 3:19:28 AM","3/23/2016 6:45:31 AM","10.18.21.57","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4388","Windows 7 Enterprise","4/7/2016 4:35:24 AM","4/4/2016 1:15:32 AM","10.18.21.63","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"US1027","Windows 7 Enterprise","4/4/2016 8:11:14 PM","4/6/2016 7:27:25 PM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID3654","Windows 7 Enterprise","4/15/2016 10:47:10 AM","4/4/2016 2:16:42 AM","10.18.7.50","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID3673","Windows 7 Enterprise","4/11/2016 3:02:14 AM","3/26/2016 2:00:47 AM","10.18.214.38","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TH6303","Windows 7 Enterprise","4/7/2016 1:00:52 AM","4/1/2016 2:42:15 PM","10.1.129.102","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TH6438","Windows 7 Enterprise","4/7/2016 2:55:40 AM","4/6/2016 1:27:32 PM","10.1.5.38","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN4024","Windows 7 Enterprise","4/11/2016 1:45:28 AM","3/31/2016 2:22:54 AM","10.14.212.55","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TH6041","Windows 7 Enterprise","3/23/2016 9:20:32 AM","3/23/2016 9:20:32 AM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"TH5900","Windows 7 Enterprise","4/1/2016 4:30:42 AM","3/28/2016 2:36:10 AM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1431","Windows 7 Enterprise","4/7/2016 8:23:01 AM","3/26/2016 11:06:43 AM","10.12.6.130","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4374","Windows 7 Enterprise","4/7/2016 2:21:32 AM","4/7/2016 2:36:26 AM","10.18.20.74","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CA2352","Windows 7 Enterprise","4/7/2016 1:58:29 PM","3/28/2016 1:29:04 PM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4391","Windows 7 Enterprise","4/7/2016 2:06:36 AM","3/17/2016 5:35:41 AM","10.18.21.134","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4399","Windows 7 Enterprise","4/7/2016 2:30:02 AM","4/4/2016 5:54:16 AM","10.18.20.63","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4398","Windows 7 Enterprise","4/14/2016 4:27:53 AM","3/24/2016 1:44:33 AM","10.18.20.144","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4396","Windows 7 Enterprise","4/7/2016 2:52:50 AM","4/11/2016 2:17:08 AM","10.18.21.143","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4395","Windows 7 Enterprise","4/7/2016 1:12:33 AM","4/6/2016 4:10:01 PM","10.18.21.93","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN3139","Windows 7 Enterprise","3/28/2016 2:10:48 AM","3/15/2016 6:42:04 AM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN3478","Windows 7 Enterprise","4/11/2016 7:28:55 PM","3/30/2016 9:05:38 PM","10.5.9.66","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4393","Windows 7 Enterprise","4/7/2016 1:11:22 AM","4/5/2016 1:17:40 AM","10.18.20.29","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN4026","Windows 7 Enterprise","8/26/2015 4:58:43 AM","8/26/2015 5:02:34 AM",,"CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"CN4027","Windows 7 Enterprise","4/11/2016 1:46:14 AM","3/21/2016 1:04:27 AM","10.5.5.220","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4389","Windows 7 Enterprise","4/7/2016 2:28:52 AM","4/4/2016 6:55:23 AM","10.18.20.108","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"SK1463","Windows 7 Enterprise","4/9/2016 12:38:08 PM","4/7/2016 4:57:17 PM","10.12.5.122","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4023","Windows 7 Enterprise","4/6/2016 6:33:51 PM","4/4/2016 2:15:48 PM","10.18.42.50","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID3805","Windows 7 Enterprise","4/15/2016 10:41:50 AM","4/4/2016 6:20:50 AM","10.18.21.45","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4040","Windows 7 Enterprise","4/7/2016 9:50:56 AM","4/4/2016 2:05:34 AM","10.18.21.82","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
"ID4054","Windows 7 Enterprise","4/6/2016 10:29:05 AM","4/7/2016 2:01:46 AM","10.18.20.78","CN=Domain Computers,CN=Users,DC=prd,DC=eccocorp,DC=net","True",,"False"
